"","lhs","","rhs","support","confidence","lift","count","CC_chisq","CC_fisher"
"[685]","{36}","=>","{9V}",0.0015600624024961,0.2,4.93076923076923,1,0.0696296087133228,0.187548170248203
"[686]","{9V}","=>","{36}",0.0015600624024961,0.0384615384615385,4.93076923076923,1,0.0696296087133228,0.187548170248203
"[687]","{36}","=>","{11A}",0.0015600624024961,0.2,4.00625,1,0.121874771302268,0.226538699374937
"[688]","{11A}","=>","{36}",0.0015600624024961,0.03125,4.00625,1,0.121874771302268,0.226538699374936
"[689]","{36}","=>","{15B/C}",0.0015600624024961,0.2,3.37368421052632,1,0.181011513092251,0.264017690587214
"[690]","{15B/C}","=>","{36}",0.0015600624024961,0.0263157894736842,3.37368421052632,1,0.181011513092251,0.264017690587215
"[691]","{36}","=>","{15A}",0.0031201248049922,0.4,7.32571428571429,2,0.00064332670582302,0.0261225819705098
"[692]","{15A}","=>","{36}",0.0031201248049922,0.0571428571428571,7.32571428571429,2,0.00064332670582302,0.0261225819705098
"[693]","{36}","=>","{14}",0.0015600624024961,0.2,2.61632653061225,1,0.296539610751859,0.328950051463138
"[694]","{14}","=>","{36}",0.0015600624024961,0.0204081632653061,2.61632653061224,1,0.296539610751859,0.328950051463138
"[695]","{36}","=>","{3}",0.0015600624024961,0.2,2.84888888888889,1,0.254095428782715,0.305891923458802
"[696]","{3}","=>","{36}",0.0015600624024961,0.0222222222222222,2.84888888888889,1,0.254095428782715,0.305891923458802
"[697]","{36}","=>","{6C/D}",0.0015600624024961,0.2,2.1728813559322,1,0.401857261987526,0.38392364622699
"[698]","{6C/D}","=>","{36}",0.0015600624024961,0.0169491525423729,2.1728813559322,1,0.401857261987526,0.38392364622699
"[699]","{36}","=>","{23F}",0.0031201248049922,0.4,3.77058823529412,2,0.0321478125236737,0.0898215991653215
"[700]","{23F}","=>","{36}",0.0031201248049922,0.0294117647058824,3.77058823529412,2,0.0321478125236737,0.0898215991653215
"[701]","{36}","=>","{19F}",0.0015600624024961,0.2,1.34947368421053,1,0.743486919227313,0.55281401090978
"[702]","{19F}","=>","{36}",0.0015600624024961,0.0105263157894737,1.34947368421053,1,0.743486919227313,0.55281401090978
"[703]","{36}","=>","{6A}",0.0015600624024961,0.2,1.18703703703704,1,0.850092972965339,0.603753050964397
"[704]","{6A}","=>","{36}",0.0015600624024961,0.00925925925925926,1.18703703703704,1,0.850092972965339,0.603753050964397
"[705]","{36}","=>","{6B}",0.0015600624024961,0.2,1.17614678899083,1,0.857949160489676,0.60747018932308
"[706]","{6B}","=>","{36}",0.0015600624024961,0.00917431192660551,1.17614678899083,1,0.857949160489676,0.60747018932308
"[707]","{36}","=>","{19A}",0.0015600624024961,0.2,1.24466019417476,1,0.810088053255917,0.584742564667288
"[708]","{19A}","=>","{36}",0.0015600624024961,0.00970873786407767,1.24466019417476,1,0.810088053255917,0.584742564667288
"[709]","{33B}","=>","{10B}",0.0015600624024961,0.125,6.67708333333333,1,0.0256256531180213,0.141033690785529
"[710]","{10B}","=>","{33B}",0.0015600624024961,0.0833333333333333,6.67708333333333,1,0.0256256531180213,0.141033690785529
"[711]","{33B}","=>","{33F}",0.0015600624024961,0.125,5.72321428571429,1,0.0445567041771883,0.162761616422398
"[712]","{33F}","=>","{33B}",0.0015600624024961,0.0714285714285714,5.72321428571429,1,0.0445567041771883,0.162761616422398
"[713]","{33B}","=>","{35A}",0.0015600624024961,0.125,7.28409090909091,1,0.0181071957134522,0.129985892596275
"[714]","{35A}","=>","{33B}",0.0015600624024961,0.0909090909090909,7.28409090909091,1,0.0181071957134522,0.129985892596276
"[715]","{33B}","=>","{29}",0.0015600624024961,0.125,4.71323529411765,1,0.0810818686569203,0.194451807875649
"[716]","{29}","=>","{33B}",0.0015600624024961,0.0588235294117647,4.71323529411765,1,0.0810818686569203,0.194451807875649
"[717]","{33B}","=>","{6E}",0.0015600624024961,0.125,5.34166666666667,1,0.0557637735317499,0.173444083836467
"[718]","{6E}","=>","{33B}",0.0015600624024961,0.0666666666666667,5.34166666666667,1,0.0557637735317497,0.173444083836467
"[719]","{33B}","=>","{17F}",0.0015600624024961,0.125,5.0078125,1,0.067977782559033,0.184007098739515
"[720]","{17F}","=>","{33B}",0.0015600624024961,0.0625,5.0078125,1,0.067977782559033,0.184007098739515
"[721]","{33B}","=>","{15F}",0.0015600624024961,0.125,6.16346153846154,1,0.0344737211462586,0.151958540505268
"[722]","{15F}","=>","{33B}",0.0015600624024961,0.0769230769230769,6.16346153846154,1,0.0344737211462586,0.151958540505269
"[723]","{33B}","=>","{35F}",0.0015600624024961,0.125,4.00625,1,0.124646631051497,0.225087430647497
"[724]","{35F}","=>","{33B}",0.0015600624024961,0.05,4.00625,1,0.124646631051497,0.225087430647497
"[725]","{33B}","=>","{8}",0.0015600624024961,0.125,3.64204545454545,1,0.156283981369256,0.244940263186308
"[726]","{8}","=>","{33B}",0.0015600624024961,0.0454545454545455,3.64204545454545,1,0.156283981369256,0.244940263186308
"[727]","{33B}","=>","{35B}",0.0015600624024961,0.125,3.48369565217391,1,0.172640876396729,0.25469870889634
"[728]","{35B}","=>","{33B}",0.0015600624024961,0.0434782608695652,3.48369565217391,1,0.172640876396729,0.25469870889634
"[729]","{33B}","=>","{23B}",0.0015600624024961,0.125,4.45138888888889,1,0.0949636413934692,0.20477934880032
"[730]","{23B}","=>","{33B}",0.0015600624024961,0.0555555555555556,4.45138888888889,1,0.0949636413934692,0.204779348800321
"[731]","{33B}","=>","{18C}",0.0015600624024961,0.125,3.08173076923077,1,0.223118955804028,0.283315141445879
"[732]","{18C}","=>","{33B}",0.0015600624024961,0.0384615384615385,3.08173076923077,1,0.223118955804028,0.283315141445879
"[733]","{33B}","=>","{23A}",0.0015600624024961,0.125,3.205,1,0.206111655919284,0.273885077517535
"[734]","{23A}","=>","{33B}",0.0015600624024961,0.04,3.205,1,0.206111655919284,0.273885077517535
"[735]","{33B}","=>","{11A}",0.0015600624024961,0.125,2.50390625,1,0.326492207400177,0.337677921822552
"[736]","{11A}","=>","{33B}",0.0015600624024961,0.03125,2.50390625,1,0.326492207400177,0.337677921822552
"[737]","{33B}","=>","{15A}",0.0015600624024961,0.125,2.28928571428571,1,0.377831226101893,0.363479765544804
"[738]","{15A}","=>","{33B}",0.0015600624024961,0.0285714285714286,2.28928571428571,1,0.377831226101893,0.363479765544804
"[739]","{33B}","=>","{3}",0.0031201248049922,0.25,3.56111111111111,2,0.0451759265092385,0.102958151771198
"[740]","{3}","=>","{33B}",0.0031201248049922,0.0444444444444444,3.56111111111111,2,0.0451759265092384,0.102958151771198
"[741]","{33B}","=>","{6C/D}",0.0046801872074883,0.375,4.07415254237288,3,0.00533829729402644,0.0297183054404129
"[742]","{6C/D}","=>","{33B}",0.0046801872074883,0.0508474576271186,4.07415254237288,3,0.00533829729402644,0.0297183054404129
"[743]","{33B}","=>","{23F}",0.0046801872074883,0.375,3.53492647058824,3,0.0129367720013287,0.0433271399451281
"[744]","{23F}","=>","{33B}",0.0046801872074883,0.0441176470588235,3.53492647058824,3,0.0129367720013287,0.0433271399451281
"[745]","{33B}","=>","{19F}",0.0031201248049922,0.25,1.68684210526316,2,0.414817773335829,0.337221723640493
"[746]","{19F}","=>","{33B}",0.0031201248049922,0.0210526315789474,1.68684210526316,2,0.414817773335829,0.337221723640493
"[747]","{33B}","=>","{6A}",0.0046801872074883,0.375,2.22569444444444,3,0.116328507681154,0.137053294220183
"[748]","{6A}","=>","{33B}",0.0046801872074883,0.0277777777777778,2.22569444444444,3,0.116328507681154,0.137053294220183
"[749]","{33B}","=>","{6B}",0.0031201248049922,0.25,1.47018348623853,2,0.544677501710423,0.406329715308662
"[750]","{6B}","=>","{33B}",0.0031201248049922,0.018348623853211,1.47018348623853,2,0.544677501710423,0.406329715308662
"[751]","{33B}","=>","{19A}",0.0031201248049922,0.25,1.55582524271845,2,0.488805434598408,0.376874599052544
"[752]","{19A}","=>","{33B}",0.0031201248049922,0.0194174757281553,1.55582524271845,2,0.488805434598409,0.376874599052544
"[753]","{6G}","=>","{11F}",0.0015600624024961,1,320.5,1,1.44901010354856e-71,0.00312012480499202
"[754]","{11F}","=>","{6G}",0.0015600624024961,0.5,320.5,1,1.44901010354856e-71,0.00312012480499246
"[755]","{6G}","=>","{16A}",0.0015600624024961,1,320.5,1,1.44901010354856e-71,0.00312012480499202
"[756]","{16A}","=>","{6G}",0.0015600624024961,0.5,320.5,1,1.44901010354856e-71,0.00312012480499246
"[757]","{6G}","=>","{2}",0.0015600624024961,1,320.5,1,1.44901010354856e-71,0.00312012480499202
"[758]","{2}","=>","{6G}",0.0015600624024961,0.5,320.5,1,1.44901010354856e-71,0.00312012480499246
"[759]","{6G}","=>","{10C}",0.0015600624024961,1,320.5,1,1.44901010354856e-71,0.00312012480499202
"[760]","{10C}","=>","{6G}",0.0015600624024961,0.5,320.5,1,1.44901010354856e-71,0.00312012480499246
"[761]","{6G}","=>","{19C}",0.0015600624024961,1,128.2,1,1.51958821565504e-29,0.00780031201248044
"[762]","{19C}","=>","{6G}",0.0015600624024961,0.2,128.2,1,1.51958821565502e-29,0.00780031201248044
"[763]","{6G}","=>","{6F}",0.0015600624024961,1,320.5,1,1.44901010354856e-71,0.00312012480499202
"[764]","{6F}","=>","{6G}",0.0015600624024961,0.5,320.5,1,1.44901010354856e-71,0.00312012480499246
"[765]","{6G}","=>","{24B}",0.0015600624024961,1,320.5,1,1.44901010354856e-71,0.00312012480499202
"[766]","{24B}","=>","{6G}",0.0015600624024961,0.5,320.5,1,1.44901010354856e-71,0.00312012480499246
"[767]","{6G}","=>","{10F}",0.0015600624024961,1,71.2222222222222,1,5.0119487552956e-17,0.0140405616224647
"[768]","{10F}","=>","{6G}",0.0015600624024961,0.111111111111111,71.2222222222222,1,5.0119487552956e-17,0.0140405616224646
"[769]","{6G}","=>","{9A}",0.0015600624024961,1,106.833333333333,1,7.37836687397565e-25,0.00936037441497639
"[770]","{9A}","=>","{6G}",0.0015600624024961,0.166666666666667,106.833333333333,1,7.37836687397565e-25,0.0093603744149765
"[771]","{6G}","=>","{19B}",0.0015600624024961,1,71.2222222222222,1,5.0119487552956e-17,0.0140405616224647
"[772]","{19B}","=>","{6G}",0.0015600624024961,0.111111111111111,71.2222222222222,1,5.0119487552956e-17,0.0140405616224646
"[773]","{6G}","=>","{11C}",0.0015600624024961,1,128.2,1,1.51958821565504e-29,0.00780031201248044
"[774]","{11C}","=>","{6G}",0.0015600624024961,0.2,128.2,1,1.51958821565502e-29,0.00780031201248044
"[775]","{6G}","=>","{42}",0.0015600624024961,1,91.5714285714286,1,1.66102856874516e-21,0.0109204368174726
"[776]","{42}","=>","{6G}",0.0015600624024961,0.142857142857143,91.5714285714286,1,1.66102856874516e-21,0.0109204368174727
"[777]","{6G}","=>","{18F}",0.0015600624024961,1,91.5714285714286,1,1.66102856874516e-21,0.0109204368174726
"[778]","{18F}","=>","{6G}",0.0015600624024961,0.142857142857143,91.5714285714286,1,1.66102856874516e-21,0.0109204368174727
"[779]","{6G}","=>","{38}",0.0015600624024961,1,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[780]","{38}","=>","{6G}",0.0015600624024961,0.0909090909090909,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[781]","{6G}","=>","{31}",0.0015600624024961,1,80.125,1,5.47652463184068e-19,0.0124804992199686
"[782]","{31}","=>","{6G}",0.0015600624024961,0.125,80.125,1,5.47652463184068e-19,0.0124804992199685
"[783]","{6G}","=>","{24F}",0.0015600624024961,1,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[784]","{24F}","=>","{6G}",0.0015600624024961,0.0909090909090909,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[785]","{6G}","=>","{18B}",0.0015600624024961,1,91.5714285714286,1,1.66102856874516e-21,0.0109204368174726
"[786]","{18B}","=>","{6G}",0.0015600624024961,0.142857142857143,91.5714285714286,1,1.66102856874516e-21,0.0109204368174727
"[787]","{6G}","=>","{18A}",0.0015600624024961,1,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[788]","{18A}","=>","{6G}",0.0015600624024961,0.0909090909090909,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[789]","{6G}","=>","{9L}",0.0015600624024961,1,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[790]","{9L}","=>","{6G}",0.0015600624024961,0.0909090909090909,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[791]","{6G}","=>","{9N}",0.0015600624024961,1,42.7333333333333,1,1.01178855813487e-10,0.0234009360374413
"[792]","{9N}","=>","{6G}",0.0015600624024961,0.0666666666666667,42.7333333333333,1,1.01178855813486e-10,0.0234009360374415
"[793]","{6G}","=>","{29}",0.0015600624024961,1,37.7058823529412,1,1.33382005595182e-09,0.0265210608424337
"[794]","{29}","=>","{6G}",0.0015600624024961,0.0588235294117647,37.7058823529412,1,1.33382005595182e-09,0.0265210608424332
"[795]","{6G}","=>","{6E}",0.0015600624024961,1,42.7333333333333,1,1.01178855813487e-10,0.0234009360374413
"[796]","{6E}","=>","{6G}",0.0015600624024961,0.0666666666666667,42.7333333333333,1,1.01178855813486e-10,0.0234009360374415
"[797]","{6G}","=>","{22A}",0.0015600624024961,1,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[798]","{22A}","=>","{6G}",0.0015600624024961,0.0909090909090909,58.2727272727273,1,3.62504784734103e-14,0.0171606864274571
"[799]","{6G}","=>","{7B/C}",0.0015600624024961,1,40.0625,1,3.97819368748191e-10,0.0249609984399376
"[800]","{7B/C}","=>","{6G}",0.0015600624024961,0.0625,40.0625,1,3.97819368748191e-10,0.0249609984399376
"[801]","{6G}","=>","{17F}",0.0015600624024961,1,40.0625,1,3.97819368748191e-10,0.0249609984399376
"[802]","{17F}","=>","{6G}",0.0015600624024961,0.0625,40.0625,1,3.97819368748191e-10,0.0249609984399376
"[803]","{6G}","=>","{15F}",0.0015600624024961,1,49.3076923076923,1,3.50563434981924e-12,0.0202808112324493
"[804]","{15F}","=>","{6G}",0.0015600624024961,0.0769230769230769,49.3076923076923,1,3.50563434981923e-12,0.0202808112324497
"[805]","{6G}","=>","{35F}",0.0015600624024961,1,32.05,1,2.45258875117637e-08,0.031201248049922
"[806]","{35F}","=>","{6G}",0.0015600624024961,0.05,32.05,1,2.45258875117636e-08,0.0312012480499215
"[807]","{6G}","=>","{8}",0.0015600624024961,1,29.1363636363636,1,1.10522265404518e-07,0.034321372854914
"[808]","{8}","=>","{6G}",0.0015600624024961,0.0454545454545455,29.1363636363636,1,1.10522265404518e-07,0.0343213728549138
"[809]","{6G}","=>","{35B}",0.0015600624024961,1,27.8695652173913,1,2.12982401821625e-07,0.0358814352574101
"[810]","{35B}","=>","{6G}",0.0015600624024961,0.0434782608695652,27.8695652173913,1,2.12982401821625e-07,0.0358814352574108
"[811]","{6G}","=>","{21}",0.0015600624024961,1,35.6111111111111,1,3.9157098799801e-09,0.0280811232449296
"[812]","{21}","=>","{6G}",0.0015600624024961,0.0555555555555556,35.6111111111111,1,3.9157098799801e-09,0.0280811232449298
"[813]","{6G}","=>","{12F}",0.0015600624024961,1,32.05,1,2.45258875117637e-08,0.031201248049922
"[814]","{12F}","=>","{6G}",0.0015600624024961,0.05,32.05,1,2.45258875117636e-08,0.0312012480499215
"[815]","{6G}","=>","{7F}",0.0015600624024961,1,32.05,1,2.45258875117637e-08,0.031201248049922
"[816]","{7F}","=>","{6G}",0.0015600624024961,0.05,32.05,1,2.45258875117636e-08,0.0312012480499215
"[817]","{6G}","=>","{34}",0.0015600624024961,1,22.1034482758621,1,4.27720915858944e-06,0.0452418096723869
"[818]","{34}","=>","{6G}",0.0015600624024961,0.0344827586206897,22.1034482758621,1,4.27720915858944e-06,0.0452418096723873
"[819]","{6G}","=>","{23B}",0.0015600624024961,1,35.6111111111111,1,3.9157098799801e-09,0.0280811232449296
"[820]","{23B}","=>","{6G}",0.0015600624024961,0.0555555555555556,35.6111111111111,1,3.9157098799801e-09,0.0280811232449298
"[821]","{6G}","=>","{10A}",0.0015600624024961,1,20.6774193548387,1,9.02150707141613e-06,0.0483619344773792
"[822]","{10A}","=>","{6G}",0.0015600624024961,0.032258064516129,20.6774193548387,1,9.02150707141613e-06,0.0483619344773794
"[823]","{6G}","=>","{13}",0.0015600624024961,1,25.64,1,6.77356144036496e-07,0.0390015600624023
"[824]","{13}","=>","{6G}",0.0015600624024961,0.04,25.64,1,6.77356144036496e-07,0.0390015600624025
"[825]","{6G}","=>","{18C}",0.0015600624024961,1,24.6538461538462,1,1.13121705822265e-06,0.0405616224648986
"[826]","{18C}","=>","{6G}",0.0015600624024961,0.0384615384615385,24.6538461538462,1,1.13121705822265e-06,0.0405616224648986
"[827]","{6G}","=>","{22F}",0.0015600624024961,1,33.7368421052632,1,1.02777702605337e-08,0.0296411856474259
"[828]","{22F}","=>","{6G}",0.0015600624024961,0.0526315789473684,33.7368421052632,1,1.02777702605336e-08,0.029641185647426
"[829]","{6G}","=>","{23A}",0.0015600624024961,1,25.64,1,6.77356144036496e-07,0.0390015600624023
"[830]","{23A}","=>","{6G}",0.0015600624024961,0.04,25.64,1,6.77356144036496e-07,0.0390015600624025
"[831]","{6G}","=>","{4}",0.0015600624024961,1,14.2444444444444,1,0.000270387424766162,0.0702028081123244
"[832]","{4}","=>","{6G}",0.0015600624024961,0.0222222222222222,14.2444444444444,1,0.000270387424766162,0.070202808112324
"[833]","{6G}","=>","{1}",0.0015600624024961,1,22.8928571428571,1,2.83211403903897e-06,0.0436817472698907
"[834]","{1}","=>","{6G}",0.0015600624024961,0.0357142857142857,22.8928571428571,1,2.83211403903897e-06,0.0436817472698906
"[835]","{6G}","=>","{9V}",0.0015600624024961,1,24.6538461538462,1,1.13121705822265e-06,0.0405616224648986
"[836]","{9V}","=>","{6G}",0.0015600624024961,0.0384615384615385,24.6538461538462,1,1.13121705822265e-06,0.0405616224648986
"[837]","{6G}","=>","{11A}",0.0015600624024961,1,20.03125,1,1.2660679381542e-05,0.0499219968798751
"[838]","{11A}","=>","{6G}",0.0015600624024961,0.03125,20.03125,1,1.2660679381542e-05,0.0499219968798752
"[839]","{6G}","=>","{15B/C}",0.0015600624024961,1,16.8684210526316,1,6.70185308806602e-05,0.0592823712948517
"[840]","{15B/C}","=>","{6G}",0.0015600624024961,0.0263157894736842,16.8684210526316,1,6.70185308806601e-05,0.0592823712948519
"[841]","{6G}","=>","{15A}",0.0015600624024961,1,18.3142857142857,1,3.12318322552551e-05,0.0546021840873634
"[842]","{15A}","=>","{6G}",0.0015600624024961,0.0285714285714286,18.3142857142857,1,3.12318322552551e-05,0.0546021840873634
"[843]","{6G}","=>","{14}",0.0015600624024961,1,13.0816326530612,1,0.000504080280078685,0.0764430577223086
"[844]","{14}","=>","{6G}",0.0015600624024961,0.0204081632653061,13.0816326530612,1,0.000504080280078685,0.0764430577223084
"[845]","{6G}","=>","{3}",0.0015600624024961,1,14.2444444444444,1,0.000270387424766162,0.0702028081123244
"[846]","{3}","=>","{6G}",0.0015600624024961,0.0222222222222222,14.2444444444444,1,0.000270387424766162,0.070202808112324
"[847]","{6G}","=>","{6C/D}",0.0015600624024961,1,10.864406779661,1,0.00167101292663723,0.0920436817472697
"[848]","{6C/D}","=>","{6G}",0.0015600624024961,0.0169491525423729,10.864406779661,1,0.00167101292663723,0.0920436817472698
"[849]","{6G}","=>","{23F}",0.0015600624024961,1,9.42647058823529,1,0.00367129535774923,0.106084243369735
"[850]","{23F}","=>","{6G}",0.0015600624024961,0.0147058823529412,9.42647058823529,1,0.00367129535774923,0.106084243369735
"[851]","{6G}","=>","{19F}",0.0015600624024961,1,6.74736842105263,1,0.0164291790023502,0.148205928237129
"[852]","{19F}","=>","{6G}",0.0015600624024961,0.0105263157894737,6.74736842105263,1,0.0164291790023502,0.14820592823713
"[853]","{6G}","=>","{6A}",0.0015600624024961,1,5.93518518518519,1,0.0261981005312915,0.168486739469579
"[854]","{6A}","=>","{6G}",0.0015600624024961,0.00925925925925926,5.93518518518519,1,0.0261981005312915,0.168486739469579
"[855]","{6G}","=>","{6B}",0.0015600624024961,1,5.88073394495413,1,0.0270383570086657,0.170046801872075
"[856]","{6B}","=>","{6G}",0.0015600624024961,0.00917431192660551,5.88073394495413,1,0.0270383570086657,0.170046801872075
"[857]","{6G}","=>","{19A}",0.0015600624024961,1,6.22330097087379,1,0.0221818750639571,0.160686427457098
"[858]","{19A}","=>","{6G}",0.0015600624024961,0.00970873786407767,6.22330097087379,1,0.0221818750639571,0.160686427457098
"[859]","{11F}","=>","{16A}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[860]","{16A}","=>","{11F}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[861]","{11F}","=>","{2}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[862]","{2}","=>","{11F}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[863]","{11F}","=>","{10C}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[864]","{10C}","=>","{11F}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[865]","{11F}","=>","{19C}",0.0015600624024961,0.5,64.1,1,2.28813447164752e-15,0.0155518720748832
"[866]","{19C}","=>","{11F}",0.0015600624024961,0.2,64.1,1,2.2881344716475e-15,0.0155518720748828
"[867]","{11F}","=>","{6F}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[868]","{6F}","=>","{11F}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[869]","{11F}","=>","{24B}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[870]","{24B}","=>","{11F}",0.0015600624024961,0.5,160.25,1,1.65141984382895e-36,0.00623537441497668
"[871]","{11F}","=>","{10F}",0.0015600624024961,0.5,35.6111111111111,1,4.90937456323874e-09,0.027905616224649
"[872]","{10F}","=>","{11F}",0.0015600624024961,0.111111111111111,35.6111111111111,1,4.90937456323874e-09,0.0279056162246487
"[873]","{11F}","=>","{9A}",0.0015600624024961,0.5,53.4166666666667,1,5.31791857358066e-13,0.0186476209048363
"[874]","{9A}","=>","{11F}",0.0015600624024961,0.166666666666667,53.4166666666667,1,5.31791857358066e-13,0.018647620904836
"[875]","{11F}","=>","{19B}",0.0015600624024961,0.5,35.6111111111111,1,4.90937456323874e-09,0.027905616224649
"[876]","{19B}","=>","{11F}",0.0015600624024961,0.111111111111111,35.6111111111111,1,4.90937456323874e-09,0.0279056162246487
"[877]","{11F}","=>","{11C}",0.0015600624024961,0.5,64.1,1,2.28813447164752e-15,0.0155518720748832
"[878]","{11C}","=>","{11F}",0.0015600624024961,0.2,64.1,1,2.2881344716475e-15,0.0155518720748828
"[879]","{11F}","=>","{42}",0.0015600624024961,0.5,45.7857142857143,1,2.63634984994876e-11,0.0217384945397816
"[880]","{42}","=>","{11F}",0.0015600624024961,0.142857142857143,45.7857142857143,1,2.63634984994876e-11,0.0217384945397815
"[881]","{11F}","=>","{18F}",0.0015600624024961,0.5,45.7857142857143,1,2.63634984994876e-11,0.0217384945397816
"[882]","{18F}","=>","{11F}",0.0015600624024961,0.142857142857143,45.7857142857143,1,2.63634984994876e-11,0.0217384945397815
"[883]","{11F}","=>","{38}",0.0015600624024961,0.5,29.1363636363636,1,1.39366032973718e-07,0.0340532371294855
"[884]","{38}","=>","{11F}",0.0015600624024961,0.0909090909090909,29.1363636363636,1,1.39366032973718e-07,0.0340532371294854
"[885]","{11F}","=>","{31}",0.0015600624024961,0.5,40.0625,1,4.96865798800398e-10,0.0248244929797194
"[886]","{31}","=>","{11F}",0.0015600624024961,0.125,40.0625,1,4.96865798800398e-10,0.024824492979719
"[887]","{11F}","=>","{24F}",0.0015600624024961,0.5,29.1363636363636,1,1.39366032973718e-07,0.0340532371294855
"[888]","{24F}","=>","{11F}",0.0015600624024961,0.0909090909090909,29.1363636363636,1,1.39366032973718e-07,0.0340532371294854
"[889]","{11F}","=>","{18B}",0.0015600624024961,0.5,45.7857142857143,1,2.63634984994876e-11,0.0217384945397816
"[890]","{18B}","=>","{11F}",0.0015600624024961,0.142857142857143,45.7857142857143,1,2.63634984994876e-11,0.0217384945397815
"[891]","{11F}","=>","{18A}",0.0015600624024961,0.5,29.1363636363636,1,1.39366032973718e-07,0.0340532371294855
"[892]","{18A}","=>","{11F}",0.0015600624024961,0.0909090909090909,29.1363636363636,1,1.39366032973718e-07,0.0340532371294854
"[893]","{11F}","=>","{9L}",0.0015600624024961,0.5,29.1363636363636,1,1.39366032973718e-07,0.0340532371294855
"[894]","{9L}","=>","{11F}",0.0015600624024961,0.0909090909090909,29.1363636363636,1,1.39366032973718e-07,0.0340532371294854
"[895]","{11F}","=>","{9N}",0.0015600624024961,0.5,21.3666666666667,1,7.98746512045155e-06,0.0462899765990641
"[896]","{9N}","=>","{11F}",0.0015600624024961,0.0666666666666667,21.3666666666667,1,7.98746512045154e-06,0.0462899765990639
"[897]","{11F}","=>","{29}",0.0015600624024961,0.5,18.8529411764706,1,2.9951159138342e-05,0.0523790951638066
"[898]","{29}","=>","{11F}",0.0015600624024961,0.0588235294117647,18.8529411764706,1,2.9951159138342e-05,0.0523790951638066
"[899]","{11F}","=>","{6E}",0.0015600624024961,0.5,21.3666666666667,1,7.98746512045155e-06,0.0462899765990641
"[900]","{6E}","=>","{11F}",0.0015600624024961,0.0666666666666667,21.3666666666667,1,7.98746512045154e-06,0.0462899765990639
"[901]","{11F}","=>","{22A}",0.0015600624024961,0.5,29.1363636363636,1,1.39366032973718e-07,0.0340532371294855
"[902]","{22A}","=>","{11F}",0.0015600624024961,0.0909090909090909,29.1363636363636,1,1.39366032973718e-07,0.0340532371294854
"[903]","{11F}","=>","{7B/C}",0.0015600624024961,0.5,20.03125,1,1.61043824903945e-05,0.0493369734789393
"[904]","{7B/C}","=>","{11F}",0.0015600624024961,0.0625,20.03125,1,1.61043824903945e-05,0.0493369734789391
"[905]","{11F}","=>","{17F}",0.0015600624024961,0.5,20.03125,1,1.61043824903945e-05,0.0493369734789393
"[906]","{17F}","=>","{11F}",0.0015600624024961,0.0625,20.03125,1,1.61043824903945e-05,0.0493369734789391
"[907]","{11F}","=>","{15F}",0.0015600624024961,0.5,24.6538461538462,1,1.4323775824796e-06,0.0401813572542902
"[908]","{15F}","=>","{11F}",0.0015600624024961,0.0769230769230769,24.6538461538462,1,1.4323775824796e-06,0.0401813572542903
"[909]","{11F}","=>","{35F}",0.0015600624024961,0.5,16.025,1,0.000133861984928776,0.0614762090483622
"[910]","{35F}","=>","{11F}",0.0015600624024961,0.05,16.025,1,0.000133861984928776,0.0614762090483619
"[911]","{11F}","=>","{8}",0.0015600624024961,0.5,14.5681818181818,1,0.00029108445378161,0.0675165756630268
"[912]","{8}","=>","{11F}",0.0015600624024961,0.0454545454545455,14.5681818181818,1,0.00029108445378161,0.067516575663026
"[913]","{11F}","=>","{35B}",0.0015600624024961,0.5,13.9347826086957,1,0.000408617745484739,0.0705294461778471
"[914]","{35B}","=>","{11F}",0.0015600624024961,0.0434782608695652,13.9347826086957,1,0.000408617745484739,0.0705294461778474
"[915]","{11F}","=>","{21}",0.0015600624024961,0.5,17.8055555555556,1,5.20736961086073e-05,0.0554163416536664
"[916]","{21}","=>","{11F}",0.0015600624024961,0.0555555555555556,17.8055555555556,1,5.20736961086073e-05,0.0554163416536663
"[917]","{11F}","=>","{12F}",0.0015600624024961,0.5,16.025,1,0.000133861984928776,0.0614762090483622
